comment_id,video_id,comment_text,comment_date,reply_count,like_count,is_spam_suspected
UgziM6yyP2aJEQBh9Qp4AaABAg,FqNpDNmpcEo,That a great case study regarding the concept of Antifragility!,2021-12-03,1,1,false
Ugy9Vzc4hPSq5gFRj0N4AaABAg,FqNpDNmpcEo,Very interesting video. Lots of takeaways here!,2021-12-03,1,1,false
UgzJEOY8Os8hm7XHS_l4AaABAg,vwvdtXMcNzI,Now I want a pizza,2021-12-03,1,1,false
Ugz7kqapBfrhmEvgwf54AaABAg,S4Lei5mOppc,'14:03 ''...and the confusing success I was having with my gym habits now all became CLEAR''. Missed opportunity.',2021-12-03,1,1,false
Ugwt21Ti7E7Bqr-xLth4AaABAg,Ip50cXvpWY4,I can't thank you enough right now,2021-12-03,1,2,false
UgxpMYBNtZNyrLMJuH94AaABAg,FqNpDNmpcEo,Thank you for video! It's really useful. Using ML algorithms has a lot of underwater stones.,2021-12-03,1,3,false
Ugw9xDw4yS4Tu5jEs2N4AaABAg,FqNpDNmpcEo,Thank you for this great video. This should be a case study to understand what machine learning does and what type of risky models need to be run with human intervention.  👍,2021-12-03,1,4,false
UgxnYxKb3r6-1Zss3554AaABAg,FqNpDNmpcEo,Very informative video Ken ! Would definitely watch it again and take notes .. I appreciate the amount of work and research you have put into making it 🌻🌻,2021-12-03,1,5,false
Ugyk8KHQabzM5C-mDoN4AaABAg,FqNpDNmpcEo,This is a very interesting subject to cover! Can you make more videos on ML in business and what made the models successful or unsuccessful?,2021-12-03,1,8,false
UgzIX6V2mI31iDoptIV4AaABAg,SLC5sPZSLY4,Hey Ken! I just thought of the perfect job for me last night. Doing something in analytics and bjj if I could find a way to get paid and do both that would be legit! Have you seen analytics and bjj together being used anywhere?,2021-12-03,2,1,false
Ugy8pu7LZCId3hhXUPJ4AaABAg,FqNpDNmpcEo,Cheers',2021-12-03,2,10,false
UgxT9WO0S5SDkVwIZ9N4AaABAg,FqNpDNmpcEo,This doesn't surprise me. Real estate investing in my opinion is an art. It takes a vision that can't be broken down into an algorithm.,2021-12-03,3,3,false
Ugyykiyf-LCinWYJaXF4AaABAg,FqNpDNmpcEo,If I have $500M to lose I would be so happy,2021-12-03,3,5,false
Ugw5pWtNBiaVcQokThV4AaABAg,-pdXWmj9xxU,Think critically about the data and what if anything it can teach us. Ask the difficult questions and attempt to answer them.',2021-01-01,0,1,false
UgzuJAFhHDti1D5rJTN4AaABAg,Ft4GVkQQtgk,Watched these when I was making my own resume for internships. Super helpful.,2021-01-01,1,4,false
UgzdlBYecbsDbMccNMZ4AaABAg,I3FBJdiExcg,Great! Very inspiring and helpful!,2021-01-01,1,1,false
UgzhkSW_JLR7oTIoAT54AaABAg,Q9FjwzKFPuM,I'm also keeping an option to do Masters in AI. Since most of data science and AI courses are same . But i think that AI is more Advanced. So please can you guide me?',2021-01-01,1,1,false
UgwUElLSRQmFveaaX614AaABAg,SLC5sPZSLY4,would you recommend going to school for being sports analytics?,2021-01-01,1,1,false
Ugx6IyuE41yZ0HLRPvB4AaABAg,UKuK2fXu_dU,This is very helpful! Thanks!,2021-01-01,1,1,false
UgyxrmhUHF9abMdFCPJ4AaABAg,UpaEjBOMNqs,Do you think a software engineering internship looks good for data scientist?,2021-01-01,1,3,false
UgwDU26NBDXWKIIWEs94AaABAg,myhoWUrSP7o,Awesome job.**',2021-01-01,1,5,false
Ugzsiv7x5hzD3Ue4WCZ4AaABAg,myhoWUrSP7o,Checkmate.',2021-01-01,1,1,false
Ugwp8gnnDWkhA0_ZKn94AaABAg,nUOh_lDMHOU,Ps: I am taking too long to complete this series 🥴',2021-01-01,2,2,false
UgzQ-yi16c0FstgF16h4AaABAg,qV_AlRwhI3I,Is it recommend to code all the machine learning algorithms from scratch so that I can learn math behind it or just understand and start to code?',2021-01-01,1,2,false
UgzHKdiSIynmdtrbe654AaABAg,qV_AlRwhI3I,Yes finally starting with everyone but from today. Excited!! Jan 01 2021.,2021-01-01,1,2,false
UgxWPAyT3tj74yT3Qdp4AaABAg,qV_AlRwhI3I,Imagine ken jee create a viral hashtag that employers looked at when making the hiring decision!!!,2021-01-01,1,8,false
UgzfCng0fJiGmMPhrRJ4AaABAg,qV_AlRwhI3I,In your position have you had people apply and you do an interview and they mention your youtube channel? That would be awesome!,2021-01-01,1,4,false
UgzzxXsrbdFsqLUCdVJ4AaABAg,qV_AlRwhI3I,Im taking pictures with hot girls and posting it with only the hashtag #66daysofdatascience for the traction!!!!!! Maybe I do some A B testing????,2021-01-01,1,0,false
UgzAR0AcUUZ4uo9C7_h4AaABAg,7O4dpR9QMIM,Really love your approach man.,2020-04-13,1,1,false
UgxoBTfO19CLdZPFVwt4AaABAg,MpF9HENQjDo,Thank you for the Data Science project from scratch videos series.,2020-04-13,1,1,false
UgwmLkJw9_C_9YaBblV4AaABAg,fhi4dOhmW-g,Thanks a lot for your well-detailed videos! Massive help.,2020-04-13,1,1,false
UgxdQqHUf3VZeFZZHMR4AaABAg,GmW4F6MHqqs,Hi! What text editor do you use for Git? Vim,2020-04-13,1,1,false
UgztYPEFzh08tM1ZWgl4AaABAg,GmW4F6MHqqs,Thanks!! Subscribed,2020-04-13,1,1,false
Ugw0Ubi-amGcVzN7JlR4AaABAg,7O4dpR9QMIM,1st viewer i was waiting for it,2020-04-13,1,1,false
Ugx4AJctK7tLWYBU0g14AaABAg,Q9FjwzKFPuM,Thanks🙏',2020-04-13,1,3,false
UgzJt-gLytDrl125HOZ4AaABAg,DM1eE_Coh6g,I can't give you a like even though I want to... (It's at 69 likes),2020-04-13,2,4,false
UgzCOvM3URGOm8QdLJd4AaABAg,1aXk2RViq3c,좋습니day,2020-06-16,0,1,false
UgwDI9YLzm_AxcK0wft4AaABAg,GmW4F6MHqqs,Do we actually need to know the purpose of each line  of copied Selenium code or we can just copy and paste it as it is ?,2020-06-16,1,1,false
Ugz-N9C0Ay_hIE9EuSt4AaABAg,GmW4F6MHqqs,thank you Ken,2020-06-16,1,1,false
Ugwql3T4D10n2EwGZmx4AaABAg,Ip50cXvpWY4,This feels like a cheat code or something. The information is too valuable and well explained. Thank you,2020-06-16,1,190,false
UgzSA3jJjWind0YZX3l4AaABAg,Q9FjwzKFPuM,I am a certified public accountant and looking to get into an analyst type role. Do you think I would be able to do this with the background that I have? :( thanks so much,2020-06-16,1,2,false
UgygyNPXkOR9sunB7zN4AaABAg,WnB1jsDu900,I am interested to get my resume/CV reviewed Sir. Sending you a mail Sir!,2020-06-16,1,1,false
UgxylaWv8lsYi59NyCZ4AaABAg,WnB1jsDu900,Learning more and more from this series Ken!',2020-06-16,1,5,false
UgzAqcdU01mIx4zK6IZ4AaABAg,XjC3FPL-S78,As with the previous videos enjoyed the transparency and the analogy itself! Thanks!,2020-06-16,1,1,false
Ugym3o2qEi2L-JKJFMh4AaABAg,akbU9KOo_Qc,Thank u!,2020-06-16,1,1,false
UgwjMCs0F4wFC8IGI014AaABAg,1aXk2RViq3c,Thanks Ken and as always all the best for your Youtube channel!',2020-06-16,2,1,false
UgzCvJgN2EKMRUIsQip4AaABAg,Ip50cXvpWY4,How about those courses on coursera?,2020-06-16,2,1,false
Ugx9hhJhjNv-qnaOo9N4AaABAg,mEZ1Hj5yQ-8,@ken Jee @Data Professor.',2020-06-16,2,0,false
UgzAP1kufgJh0VTegeN4AaABAg,zSwM5uVeylU,thank you sir,2019-12-10,1,0,false
Ugy1Qlhy-d1zXgsSyxN4AaABAg,HJH0gfY6EUg,n,2020-06-05,0,0,true
UgxDEjzbAkkC51y6_tN4AaABAg,BZFfNwj7JhE,'How hard is it to understand ''we take your information & sell it to advertisers while giving it to the DNC for free'' the end',2020-06-05,0,0,false
UgzsiuA_-WGZPtnogbR4AaABAg,Q9FjwzKFPuM,What?,2020-06-05,0,0,false
UgwpsepRWShyJk7Pvy14AaABAg,4qZINLzwYyk,love krish sir,2020-06-05,0,1,false
UgwY_bGhfl3pRH7uvQ54AaABAg,HJH0gfY6EUg,E,2020-06-05,0,1,true
UgyOXjFBuUONd70wk6x4AaABAg,4qZINLzwYyk,Thanks Krish Nike for introducing  Ken jee,2020-06-05,0,1,false
UgwWxrDTMZ3nGVDhvUF4AaABAg,4qZINLzwYyk,Amazing colab ! Hope you start an interview series soon,2020-06-05,1,1,false
UgxmZnVm6YYPakUqA7l4AaABAg,4qZINLzwYyk,Thanks for creating this guys. I didn't know about Krish and the Data Professor. It's great to show such a diversity of backgrounds!,2020-06-05,1,1,false
UgwSFiR2fyjBoLFWrxx4AaABAg,HJH0gfY6EUg,I left my phone on all night and woke up to this,2020-06-05,1,1,false
UgzgdTOmEX6_TystZi94AaABAg,4qZINLzwYyk,Now I begin to study with IBM and later I get MBA degree is it useful for the study of data science..I have the passion but I just  confused  about the steps and the right way',2020-06-05,1,1,false
UgyumtruxXDXdNqiTOB4AaABAg,4qZINLzwYyk,I'm following both Ken Jee sir and Krish Naik sir both are very helpful in data science .Thank you both of you for providing the guidence to the newer  data science students.,2020-06-05,1,1,false
UgzHb9wvJzYI55bRvQ14AaABAg,4qZINLzwYyk,I have been following Ken and Krish for a long time. So glad to see this collab. :),2020-06-05,1,1,false
UgzglCGA1mPyaN6ghkx4AaABAg,4OZip0cgOho,What is your computer keyboard model?,2020-06-05,1,1,false
UgzZJd9kaKZ9zgEcGOx4AaABAg,4OZip0cgOho,I'm enjoying Kaggle. I just finished the intro to Python and Machine Learning. It's really beginner-friendly.,2020-06-05,1,1,false
Ugz5wjArxhWUeHTY6S54AaABAg,4OZip0cgOho,Awesome,2020-06-05,1,1,false
Ugy7ZMM76-Iv5z5Jq6B4AaABAg,HJH0gfY6EUg,UVA vest!!,2020-06-05,1,1,false
Ugx0DkCocBgseEFkULh4AaABAg,4qZINLzwYyk,this session was great ! Its good to see DS's collaborating and sharing der views from diff geography. Good Effort Man :),2020-06-05,1,1,false
UgyqarJL6g6qen6gUGZ4AaABAg,4OZip0cgOho,Good video. I plan to start masters in Data Science in summer of 2021.,2020-06-05,1,1,false
Ugwe4JLfoS07GyEhvWN4AaABAg,4OZip0cgOho,Thanks for the video it gave me good understanding of how to continue my learning,2020-06-05,1,1,false
Ugyuqg-5capZSxkLQQV4AaABAg,4qZINLzwYyk,Thanks for the helpful video,2020-06-05,1,1,false
Ugypdspud_GKQDMFkqV4AaABAg,GmW4F6MHqqs,Am new to the DS environment and the setting up of the repo and all had already overwhelm me.  And the nitty gritty details to amend the code.  Hope I am able to digest and pick up as I continue my upskilling,2020-06-05,1,1,false
Ugwped4DAp-mb51PknV4AaABAg,4qZINLzwYyk,great content Ken! Greetings from Argentina,2020-06-05,1,1,false
UgzDTqL2zoIEenUO3Kd4AaABAg,4OZip0cgOho,Thank you for your video. Can you please post a video on how to prepare for Kaggle Competitions? Thanks.,2020-06-05,2,1,false
Ugxak0hkO4eFVg5tWUV4AaABAg,4qZINLzwYyk,I got so many answers from this thank you!,2020-06-05,2,1,false
UgyBTGy72BNs5lrAHAp4AaABAg,Ip50cXvpWY4,How about the courses on edureka?,2020-06-05,2,1,false
Ugx6u6DGf_mznmePznx4AaABAg,4OZip0cgOho,4:30 lol..someone didnt agree,2020-06-05,2,1,false
UgzUMWkdenHPngjq7l14AaABAg,4qZINLzwYyk,Thank you Ken Jee and Krish! @Data Professor very excited to subscribe to your channel!,2020-06-05,2,1,false
UgwVhPspA95CykdKSRl4AaABAg,4qZINLzwYyk,oh wow!!!,2020-06-05,2,1,false
UgyloBjMXnCWh22Q0UB4AaABAg,4qZINLzwYyk,How to get a remote data science job?,2020-06-05,3,1,false
UgzjXzDAbRa3lMUbjJV4AaABAg,8igH8qZafpo,Again thanks!',2020-06-05,4,1,false
UgyQIgBhwulm9ZeHBkN4AaABAg,4qZINLzwYyk,Excited for this!!! 😁,2020-06-05,1,2,false
Ugz7uUarNc0cFwtWoVJ4AaABAg,4qZINLzwYyk,Looking forward to 💪,2020-06-05,1,2,false
UgxRjKzMAOnn9y9Nb694AaABAg,4qZINLzwYyk,Cant wait !!,2020-06-05,1,2,false
UgzupW6i20NwB9760I54AaABAg,4qZINLzwYyk,Looking forward to get one end to end project by one from U all ...',2020-06-05,1,2,false
UgxhnXnMPmKuLBozfAF4AaABAg,4qZINLzwYyk,❤️ from India.',2020-06-05,1,2,false
UgxTvvaODFzXXj_mraJ4AaABAg,4qZINLzwYyk,Very awesome to hear all your perspectives on data science. Really happy that everyone is collaborating and very supportive.,2020-06-05,1,2,false
UgyLB1hT7LTL--mPpht4AaABAg,4qZINLzwYyk,This guy looks like Cody Ko and Noel Miller combined,2020-06-05,1,2,false
UgxSzlk5jOoT4HHrPUl4AaABAg,yukdXV9LR48,What feature engineering actually means?,2020-06-05,2,2,false
Ugwq2M-33XbxNzNT0mF4AaABAg,4qZINLzwYyk,what is the normal job profile of someone working in sports analytics domain?,2020-06-05,2,2,false
UgywNkuFb_p5FWN_nkF4AaABAg,4qZINLzwYyk,Krish Naik is Love !!,2020-06-05,0,3,false
UgxONGSc3EASUjNnd8Z4AaABAg,4qZINLzwYyk,Sir background music was not necessary 😊,2020-06-05,1,3,false
UgwUKTjeP7jkkUYVYId4AaABAg,1FrY7ARSf10,As a person in last year of school i found out recently about data science unlike artificial intelligence or programming i coudnt seem to under what data science does can u please link any articles which might intrest a student trying to pursue engineering,2020-06-05,2,3,false
UgwZ4-Ma1YEO4KLMxMR4AaABAg,4qZINLzwYyk,I think many less skilled persons can take on most data science positions as long as they learn the powerful libraries available. So what's there for the specialists?,2020-06-05,2,3,false
Ugz92wPtc672twX1Ij14AaABAg,4OZip0cgOho,This is such a cool guide. I'm studying data science and psychology at a university and this video is a great overview of what I can do over the summer or during down time in order to increase my knowledge and skill set. Looking forward to future videos!,2020-06-05,1,4,false
UgzFmm8PycQO6FATEvl4AaABAg,1FrY7ARSf10,have done 1 and 9 so far (Kaggle + YouTube channel) - am gonna play around with the other suggestions',2020-06-05,2,4,false
Ugy4QPHqONX4Sp3laRx4AaABAg,4qZINLzwYyk,my favorite data science channel!!!.....so eager for this...!!!,2020-06-05,1,5,false
UgwYcy4SkQRJjPOoVVV4AaABAg,4qZINLzwYyk,I watch all 3 of you so this is great.,2020-06-05,2,5,false
UgwV_j8MHQXHUSwtjA94AaABAg,4qZINLzwYyk,Can't wait to see this video !!',2020-06-05,3,14,false
UgyAE7LLAXd91pjafvV4AaABAg,4qZINLzwYyk,What's stupidity: the stupidity when you press dislike before you watching the video. Thanks for your effort guys and for those who pressed dislike go far away.,2020-06-05,1,20,false
Ugw9YHc7qI7jJpwH2IZ4AaABAg,4qZINLzwYyk,Probably this collaboration will lead to more collaboration and working with more people in the data science community..:),2020-06-05,7,80,false
UgxXXdv2_0BVH9nAtrV4AaABAg,1aXk2RViq3c,Hope your channel grow real fast',2020-05-31,1,1,false
UgyfG0eHryqtSyvtzfN4AaABAg,Ip50cXvpWY4,Ty!!,2020-05-31,1,1,false
UgzR3aK-o8-dgjHtR3p4AaABAg,Ip50cXvpWY4,thanks,2020-05-31,1,1,false
Ugx8i7I_CCBwLBnLzWV4AaABAg,Q9FjwzKFPuM,Hi Ken can you explain why on one hand getting lost in the pack of people with these degrees is a concern but within 3 - 5 years it wont be an issue? what do you mean by that?,2020-05-31,1,1,false
Ugwfo6K521S3e784Vnp4AaABAg,Q9FjwzKFPuM,Can you give some options of good masters / certificates / Bootcamps ?,2020-05-31,1,1,false
Ugw7I9HB1Z_3uy3Hldp4AaABAg,lUUqrRgerd8,can being a introvert will effect the data scientist??,2020-05-31,1,2,false
UgxDFQ9aT0hNX3UVxBt4AaABAg,m5pwx3hgtzM,I hope you keep getting better and go on more adventurous rides and return without injuries! :P',2020-05-31,1,9,false
Ugy9rFsRGfkDCb0REol4AaABAg,4OZip0cgOho,I am a studying M.Sc in lighting engineering. I want to be a data scientist. How hard it would be?,2020-05-31,2,1,false
Ugx25GI7p0XCmj3qiJR4AaABAg,4OZip0cgOho,hello!! I have a project or idea in mind. It uses the concept of Text Analysis. Can someone here guide me what concepts should I cover before jumping into the project? I have a very basic knowledge of Python. pls help.,2020-05-31,2,1,false
UgzIKdhfLReoPr7Ck_p4AaABAg,4OZip0cgOho,Would be best if you make a practical tutorial for beginners,2020-05-31,2,1,false
Ugyhs483c1ghz84Ih2V4AaABAg,8igH8qZafpo,Such an amazing channel and great content. Thank you for sharing!,2020-05-31,2,1,false
UgxSHR2ZL_iSZ_E16HZ4AaABAg,Q9FjwzKFPuM,Hi Ken. I'm an experienced financial controller with a MSc in business administration and I took a leave of 6 months. I am looking for a career change to data science and already did udacity Programming for data science in Python. I only have until october to focus on this career change  and was thinking taking the ironhack bootcamp for data analytics (https://www.ironhack.com/en/data-analytics). After october with my demanding job and kids will be impossible for me to study.  I'm looking to be ready for a data analytics role as an entrance in data science market. Do you approve in my case to be the best approach? Thanks,2020-05-31,2,1,true
Ugw0gA1GPjBgyQWamY54AaABAg,mEZ1Hj5yQ-8,I know that this video is kinda old but I have a question about how to insert latex (or any math rendering library) into the hugo markdown part of the site. Thanks :),2020-10-01,0,0,false
UgzQ7iQqwtoAldfRzaB4AaABAg,3BEtGaz70rQ,Most players are starting to shoot deeper threes anyway so I don't think moving the line back a foot and a half will do that much. I could be wrong tho.,2020-10-01,2,0,false
UgwGu6ehS_kyNsPxoFN4AaABAg,BBDiadC8BvE,Order out of chaos:  Embracing Volatility: Using ML to Become More Efficient Amid Epic Uncertainty [A22219] - Thanks Ken for the videos to help us get started in AI/ML.,2020-10-01,0,0,false
Ugy3kIKd1wvJZyphVYN4AaABAg,Q9FjwzKFPuM,thanks',2020-10-01,1,0,false
UgyZO3t73OXLFAwmVWd4AaABAg,4OZip0cgOho,You are good person,2020-10-01,1,0,false
UgyLIANoox7_4ccXI254AaABAg,Ip50cXvpWY4,What do you think of the Harvard's CS109 course?,2020-10-01,1,1,false
UgygoLrlmI6OvlFoZWZ4AaABAg,4OZip0cgOho,Is it possible to enter the field as a self taught or is a bachelors and above required?,2020-10-01,1,1,false
Ugx5t9fXwoxSeJCYE2p4AaABAg,fhi4dOhmW-g,This is just amazing Ken ! now I know that's the kind of job I wanna do for a living :) thank you so much for sharing !,2020-10-01,1,9,false
UgxR0Mp5cvhynnnFqGp4AaABAg,yukdXV9LR48,Thanks for the super useful video. You might want to check the audio as the audio level varied a lot during the video,2021-05-02,1,1,false
UgyJQGHBXWttcfcp7H54AaABAg,BZFfNwj7JhE,Thank you for sharing.,2021-05-02,1,1,false
UgwGvz_iK29z8OjfN9F4AaABAg,RRSRKf9eQxc,You think the ranking of the university is important in this area?! (masters in DS),2021-05-02,1,1,false
UgwyHAybiL_1QlxsEPR4AaABAg,Ip50cXvpWY4,Thank you very much. It seems a very informative video. Just like it.,2020-04-30,2,1,false
Ugy7jhP1gOUi8mFJWU14AaABAg,QWgg4w1SpJ8,Hey Ken It's very interesting as  I am beginner it makes me more curious to learn new concepts and I am following all your playlist,2020-04-30,2,15,false
UgyhU1dewIBz-cwt1BV4AaABAg,4OZip0cgOho,Can anyone include me in his/her team?',2020-06-21,2,1,false
UgwBl8GWxs_RqLfyBMF4AaABAg,-3d1NctSv0c,I want to build a chatbot for depression how to gather data?  What kind of data do I need?,2020-06-21,3,1,false
Ugx0aa9ekYkCFB2rlQl4AaABAg,-3d1NctSv0c,Finished the ML mini course in kaggle..now home prices project...and just about to watch this video...,2020-06-21,3,1,false
Ugz3o5FNRkV4l3M7hNR4AaABAg,m5pwx3hgtzM,enjoyed the video. From Northern Ireland',2020-06-21,2,2,false
UgxYIi8Sjy0GRVtoXU54AaABAg,-3d1NctSv0c,congratulation,2020-06-21,1,1,false
UgxC3GzySTdkikVT9TR4AaABAg,-3d1NctSv0c,It’s great seeing this channel grow so fast. Congratulations Ken 🎉.,2020-06-21,1,1,false
UgyK3Ft3Rzkto3ZJoeB4AaABAg,4OZip0cgOho,I want to learn Computer Vision in 2 months to be able to get going with a research with my university professor,2020-06-21,1,1,false
Ugx0_Y47_wTw-QmyO254AaABAg,WnB1jsDu900,Sir when we build models or something else does it need to have a front end a well? Or just the model is fine for now? I'm in the last year of my college .,2020-06-21,1,1,false
Ugwn-P5pzji7J2dx2gx4AaABAg,n3vw0M5RrPU,Great content in your videos. I’m trying to get into Data science and I started learning python. Let’s see how it goes. I appreciate your work on providing the info on Data Science.,2020-06-21,1,1,false
UgzUVNXzdlYxHegXaRV4AaABAg,Ip50cXvpWY4,Can you tell me some source for R,2020-06-21,1,1,false
UgwIOJGBFMeaIKQOx-N4AaABAg,GmW4F6MHqqs,Cheers!',2020-06-21,1,6,false
Ugz7ELBH_-RomGTZjBV4AaABAg,yukdXV9LR48,Can you please describe broadly about advanced feature engineering?,2020-01-27,3,0,false
Ugxhi5rDyMcaeXVQsTF4AaABAg,n3vw0M5RrPU,hello Ken,2020-01-27,1,0,false
Ugz0BS1oDwu_RpnvF4N4AaABAg,8igH8qZafpo,日本語であげてもらえないでしょうか？,2020-05-24,0,0,false
UgyirTE-Fulq9kxQfWB4AaABAg,4OZip0cgOho,btw am following',2020-05-24,0,0,false
UgxZDaVEqB9qm4CbVkt4AaABAg,_K6cNdgN3CI,Can you review my Portfolio? I have only 2 projects. https://www.youtube.com/user/rodfloripa10,2020-05-24,0,0,true
UgzMurOZ3qZyZg531Oh4AaABAg,4OZip0cgOho,I just admitted my offer in Data Science Undergrad. I really like the video,2020-05-24,1,1,false
UgwE5vAUSKDrU1WwjJx4AaABAg,8igH8qZafpo,Thank you!!,2020-05-24,1,1,false
UgylXKNxIcVnD00O1zB4AaABAg,BZFfNwj7JhE,It is possible freelance on data analysis and data science?,2020-05-24,1,1,false
Ugwt989u6qh1kdsFC714AaABAg,XGBigjVy2Eo,I am relieved now. I went about writing commands and tried memorizing them and that didnt work. seems I am not the only one to be looking through  stackoverflow during the entire project im working on!,2020-05-24,1,1,false
Ugw9dWSkLE2O_KXdDjF4AaABAg,4OZip0cgOho,which keyboard are u using?,2020-05-24,1,1,false
UgwJcYCHS0Twizf-neB4AaABAg,4OZip0cgOho,This was really helpful. Thank you Handsome Ken.,2020-05-24,1,1,false
UgynpOf6M6ge8lc6t9h4AaABAg,8igH8qZafpo,New subscriber Ken,2020-05-24,1,1,false
UgxhO0r_gPl8XLzfz_d4AaABAg,4OZip0cgOho,Such a helpful video. So glad I could find it.,2020-05-24,1,1,false
Ugw2xgKEhqgBOhO1KhR4AaABAg,4OZip0cgOho,Thanks for you advice!,2020-05-24,1,1,false
Ugzl0v-tSoq_76qNwQp4AaABAg,VN12ZPFsApM,Do data scientist have to know as much programming as actual programmers?,2020-05-24,1,1,false
Ugxhso6QV_jtupAzbgV4AaABAg,_K6cNdgN3CI,about making an end to end machine learning project.',2020-05-24,1,1,false
UgyJGGhdBmPXpQeCcjd4AaABAg,4OZip0cgOho,But 👍for this',2020-05-24,1,1,false
UgzDiujBIOmNEgqE-lZ4AaABAg,4OZip0cgOho,Subscribed!,2020-05-24,1,1,false
UgyCLQ3NVNnxyJp99tB4AaABAg,BZFfNwj7JhE,It takes how much time to become a data scientist?,2020-05-24,1,1,false
UgzmzQOBuvgIu4H43_R4AaABAg,4OZip0cgOho,'Wow. Quarintine has made go for Data science from SAP which I am currently  working on(Corporate job😁). I already started with DS Math skills to just revise what Maths I did during Engg. I also started with Python - everything  from scratch was making it difficult. I watched  one of your videos ''Best free courses in DS''. That has inspired me to go with what you have shared. Thank you for sharing  your knowledge. Looking  forward  to more videos!!!',2020-05-24,1,1,false
UgxoE_YXx-gU1F8vLZd4AaABAg,4OZip0cgOho,I wanna be a good java and C++ programmer for a good foundation.,2020-05-24,1,1,false
UgyhBfr8ufhsu448drF4AaABAg,4OZip0cgOho,Many of the data scientists in the industry only use packages that they do not know the math behind or they do not understand the business question that they should solve,2020-05-24,1,1,false
UgwhDTSbfk1IiueUhsp4AaABAg,BZFfNwj7JhE,:) Thanks for the video,2020-05-24,1,1,false
UgxZpQ70kpjx6OstZoB4AaABAg,Q9FjwzKFPuM,Hi...  Hope you are doing gud. I am an MBA in Finance Mgmnt nd having 15+ yrs of exp. Pls suggest what shud I do to get into data science field. Thnx,2020-05-24,2,1,false
Ugz6YJRVg7SHvB-ikt54AaABAg,1aXk2RViq3c,I want to scrap data from real estate provider's but the robots.txt is disallowing every field how do I go about with end to end considering that web scraping is the first part of end to end.,2020-05-24,2,1,false
Ugx1s67SWHtIrCNd2Kh4AaABAg,BZFfNwj7JhE,Thanks',2020-05-24,2,1,false
UgwGSVBhucMNlmNiRmB4AaABAg,4OZip0cgOho,I wanted to ask you as you are sports data Scientist that you could help me to start a career in esports data Scientist. Like what are the requirements? Skills and experience. I am a gaming freak and I want to start a career in data science.',2020-05-24,2,1,false
UgybWEgzzTwa89bF_f14AaABAg,BZFfNwj7JhE,how to select best 'Categorical features' in classification problem? is there any way to find which categorical feature is contributing more in terms of predicting?',2020-05-24,2,1,false
Ugz-kZAxxOAxRgnM8ax4AaABAg,8igH8qZafpo,I appreciate that you share your experience with us!🙂',2020-05-24,2,1,false
UgyhwBkiBSokXunezel4AaABAg,GmW4F6MHqqs,I got the same Salary Estimate values from start to end... I don't know why and it's really a pain in the ass,2020-05-24,8,1,false
Ugx5xLWUyCm9fZprpZ14AaABAg,Y_SMU701qlA,Github Please of all your project's that got you a job,2020-05-24,1,2,false
UgytwwED7MN2waZ8GEd4AaABAg,MpF9HENQjDo,what to do when robots.txt show's disallow should you proceed? Cause if you show this to a hiring manager he might take it as a red flag for ethics.,2020-05-24,0,3,false
Ugws4EEHcEqcRb82bm94AaABAg,4OZip0cgOho,This channel is going to blow up.,2020-05-24,1,3,false
UgxMCR412nnx1UgLZZV4AaABAg,1FrY7ARSf10,As always nice content and selfless guidance to enable more and more people in their skill set. Thanks Ken,2020-05-24,1,3,false
UgzuRnE9PJ7CMJFUB4R4AaABAg,akbU9KOo_Qc,I will surely implement these tips .',2020-05-24,1,4,false
UgxX6HxeX4PRQ-EKU5V4AaABAg,DW55gaQ_Egk,I really like this idea. Please do more of these. Maybe I'll send my resume too once I am done with my projects. :D,2020-05-24,1,4,false
Ugzy9ceZIoWprdpWKiR4AaABAg,QWgg4w1SpJ8,Great stuff Ken!!! Even though I'm an R guy i still find these types of videos very valuable. It's great to see the actual thought process and methodology. Reminds me of gameplay videos lol,2020-05-24,1,4,false
UgwZX7DNtGkNPecq6Gp4AaABAg,Q9FjwzKFPuM,I’m working on my PhD and taking a 365Data Science course. My head is about to explode!,2020-05-24,4,20,false
UgzCuzEW-M5AIBZTv3l4AaABAg,T77uVbLhroQ,Great video. It really shows your passion for Data Science.,2019-07-15,0,5,false
UgypzFrJJSZbt09Vi0J4AaABAg,Zz_Mx1UPswI,Can you tell me something about how the scope will be like if I enter into the field of data as I am bit ambiguous in which area do I need to do research or project?',2019-09-01,2,0,false
Ugy-u-uoShYfA232vfF4AaABAg,m5pwx3hgtzM,Can anyone help me in getting data scientist or analyst or business analyst job anywhere in the world? I know my age maybe a negative point but then I have vast experience of working in different business area.',2021-11-15,0,0,false
Ugz8UDeOCh0X1AxbCch4AaABAg,4OZip0cgOho,The choice of the video title is really attractive,2021-11-15,1,1,false
UgwnkGk2wL4Fpl-kw2F4AaABAg,MpF9HENQjDo,Oh my god this is exactly what i want thank you thank you thank you.God bless you and guide you to the right way,2021-11-15,1,1,false
UgxxdPLprTsuFWCw0fJ4AaABAg,35g8fCi-kbw,thanks for the recommendations... one thing i need to implement among the many  is cutting out social media time,2021-11-15,1,1,false
UgwYTvyF0paBXVyJpjF4AaABAg,41Clrh6nv1s,I recently started following you. I am terrible at Stat. I have this fear. But with this I am ready to face it heads-on. Thank you for speaking to me. I will start my Journey today,2021-11-15,2,1,false
